ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1768705200,95022.01000000,95205.74000000,95022.01000000,95200.29000000,149.82604000,0.0,0.0,0.0,0.0,0.0
1768708800,95200.29000000,95200.30000000,95075.30000000,95095.68000000,90.87843000,0.0,0.0,0.0,0.0,0.0
1768712400,95095.68000000,95260.00000000,95059.27000000,95188.55000000,176.45319000,0.0,0.0,0.0,0.0,0.0
1768716000,95188.54000000,95199.62000000,95144.30000000,95171.43000000,144.72253000,0.0,0.0,0.0,0.0,0.0
1768719600,95171.44000000,95183.30000000,95028.27000000,95028.27000000,293.23856000,0.0,0.0,0.0,0.0,0.0
1768723200,95028.27000000,95195.00000000,95021.44000000,95183.93000000,124.96260000,0.0,0.0,0.0,0.0,0.0
1768726800,95183.93000000,95295.35000000,95149.18000000,95275.73000000,312.28376000,0.0,0.0,0.0,0.0,0.0
1768730400,95275.73000000,95295.39000000,95088.00000000,95180.66000000,344.24187000,0.0,0.0,0.0,0.0,0.0
1768734000,95180.67000000,95180.67000000,95061.65000000,95168.06000000,178.51779000,0.0,0.0,0.0,0.0,0.0
1768737600,95168.06000000,95178.09000000,95081.32000000,95113.25000000,122.90856000,0.0,0.0,0.0,0.0,0.0
1768741200,95113.24000000,95205.40000000,94910.00000000,95146.82000000,328.31194000,0.0,0.0,0.0,0.0,0.0
1768744800,95146.82000000,95376.24000000,94928.51000000,94955.79000000,530.35330000,0.0,0.0,0.0,0.0,0.0
1768748400,94955.78000000,95125.47000000,94915.21000000,95119.28000000,195.60522000,0.0,0.0,0.0,0.0,0.0
1768752000,95119.27000000,95186.30000000,95073.02000000,95169.35000000,105.98121000,0.0,0.0,0.0,0.0,0.0
1768755600,95169.35000000,95280.24000000,95140.61000000,95274.36000000,147.92595000,0.0,0.0,0.0,0.0,0.0
1768759200,95274.35000000,95521.71000000,95180.90000000,95439.60000000,407.32335000,0.0,0.0,0.0,0.0,0.0
1768762800,95439.60000000,95514.00000000,95333.99000000,95380.99000000,260.23192000,0.0,0.0,0.0,0.0,0.0
1768766400,95380.99000000,95441.22000000,95285.20000000,95304.01000000,77.90234000,0.0,0.0,0.0,0.0,0.0
1768770000,95304.01000000,95430.45000000,95284.23000000,95430.44000000,81.51777000,0.0,0.0,0.0,0.0,0.0
1768773600,95430.45000000,95531.12000000,95412.86000000,95498.61000000,319.96465000,0.0,0.0,0.0,0.0,0.0
1768777200,95498.60000000,95498.60000000,93615.40000000,93673.14000000,1930.81880000,0.0,0.0,0.0,0.0,0.0
1768780800,93673.14000000,93673.14000000,91910.20000000,92711.02000000,4221.82713000,0.0,0.0,0.0,0.0,0.0
1768784400,92711.02000000,92875.68000000,92247.97000000,92586.65000000,910.87085000,0.0,0.0,0.0,0.0,0.0
1768788000,92586.65000000,92672.00000000,92383.94000000,92566.80000000,452.44264000,0.0,0.0,0.0,0.0,0.0
1768791600,92566.80000000,92776.83000000,92500.00000000,92690.09000000,556.40187000,0.0,0.0,0.0,0.0,0.0
1768795200,92690.08000000,92748.32000000,92502.58000000,92665.00000000,506.12587000,0.0,0.0,0.0,0.0,0.0
1768798800,92665.00000000,92811.11000000,92504.24000000,92511.77000000,357.86057000,0.0,0.0,0.0,0.0,0.0
1768802400,92511.77000000,92629.26000000,92385.07000000,92583.27000000,427.02868000,0.0,0.0,0.0,0.0,0.0
1768806000,92583.27000000,92861.41000000,92562.00000000,92841.62000000,421.22196000,0.0,0.0,0.0,0.0,0.0
1768809600,92841.62000000,93368.44000000,92702.56000000,93259.09000000,865.57873000,0.0,0.0,0.0,0.0,0.0
1768813200,93259.09000000,93268.12000000,92950.00000000,93060.06000000,474.82948000,0.0,0.0,0.0,0.0,0.0
1768816800,93060.06000000,93081.30000000,92900.00000000,93064.88000000,263.24721000,0.0,0.0,0.0,0.0,0.0
1768820400,93064.88000000,93317.29000000,92969.94000000,93191.96000000,305.33086000,0.0,0.0,0.0,0.0,0.0
1768824000,93191.96000000,93226.44000000,92979.48000000,93070.60000000,586.84126000,0.0,0.0,0.0,0.0,0.0
1768827600,93070.60000000,93151.37000000,92807.34000000,93031.86000000,326.88604000,0.0,0.0,0.0,0.0,0.0
1768831200,93031.85000000,93039.60000000,92700.00000000,92812.43000000,417.89495000,0.0,0.0,0.0,0.0,0.0
1768834800,92812.43000000,93081.00000000,92812.43000000,93068.62000000,467.20202000,0.0,0.0,0.0,0.0,0.0
1768838400,93068.62000000,93420.00000000,92994.00000000,93301.86000000,380.00206000,0.0,0.0,0.0,0.0,0.0
1768842000,93301.85000000,93389.45000000,93150.00000000,93242.99000000,357.60248000,0.0,0.0,0.0,0.0,0.0
1768845600,93242.99000000,93259.39000000,92930.00000000,93065.84000000,235.78814000,0.0,0.0,0.0,0.0,0.0
1768849200,93065.83000000,93154.32000000,93000.00000000,93105.85000000,179.79114000,0.0,0.0,0.0,0.0,0.0
1768852800,93105.85000000,93274.82000000,93084.15000000,93141.94000000,178.48795000,0.0,0.0,0.0,0.0,0.0
1768856400,93141.95000000,93342.36000000,93000.03000000,93003.42000000,240.63302000,0.0,0.0,0.0,0.0,0.0
1768860000,93003.41000000,93060.00000000,92565.78000000,92565.78000000,374.00927000,0.0,0.0,0.0,0.0,0.0
1768863600,92565.78000000,92750.00000000,92158.48000000,92631.00000000,787.62329000,0.0,0.0,0.0,0.0,0.0
1768867200,92630.99000000,92870.00000000,92370.25000000,92717.90000000,325.00059000,0.0,0.0,0.0,0.0,0.0
1768870800,92717.90000000,92867.28000000,92525.80000000,92716.48000000,251.70499000,0.0,0.0,0.0,0.0,0.0
1768874400,92716.47000000,92729.94000000,92370.68000000,92552.16000000,354.36518000,0.0,0.0,0.0,0.0,0.0
1768878000,92552.15000000,92650.00000000,92264.70000000,92434.92000000,329.07012000,0.0,0.0,0.0,0.0,0.0
1768881600,92434.93000000,92470.37000000,92000.01000000,92062.61000000,363.95619000,0.0,0.0,0.0,0.0,0.0
1768885200,92062.62000000,92084.80000000,91294.11000000,91624.18000000,1546.22756000,0.0,0.0,0.0,0.0,0.0
1768888800,91624.19000000,91625.31000000,90771.78000000,90929.98000000,1830.88581000,0.0,0.0,0.0,0.0,0.0
1768892400,90929.98000000,91319.05000000,90862.83000000,91177.98000000,907.06352000,0.0,0.0,0.0,0.0,0.0
1768896000,91177.99000000,91255.70000000,90693.00000000,91116.00000000,1083.79650000,0.0,0.0,0.0,0.0,0.0
1768899600,91116.00000000,91116.00000000,90899.00000000,91036.25000000,381.95269000,0.0,0.0,0.0,0.0,0.0
1768903200,91036.25000000,91294.11000000,90998.08000000,91269.58000000,415.15786000,0.0,0.0,0.0,0.0,0.0
1768906800,91269.57000000,91442.88000000,91214.36000000,91218.99000000,373.22315000,0.0,0.0,0.0,0.0,0.0
1768910400,91218.99000000,91318.94000000,91027.74000000,91280.31000000,528.83740000,0.0,0.0,0.0,0.0,0.0
1768914000,91280.31000000,91289.64000000,90777.00000000,90958.88000000,722.76892000,0.0,0.0,0.0,0.0,0.0
1768917600,90958.89000000,91371.11000000,90272.53000000,90531.15000000,1809.16854000,0.0,0.0,0.0,0.0,0.0
1768921200,90531.15000000,90808.04000000,89859.06000000,90684.95000000,1977.53179000,0.0,0.0,0.0,0.0,0.0
1768924800,90684.95000000,90974.49000000,90023.99000000,90165.51000000,895.41274000,0.0,0.0,0.0,0.0,0.0
1768928400,90165.50000000,90505.68000000,89431.10000000,89775.46000000,1552.70440000,0.0,0.0,0.0,0.0,0.0
1768932000,89775.47000000,89958.00000000,89395.07000000,89501.00000000,885.28879000,0.0,0.0,0.0,0.0,0.0
1768935600,89501.00000000,89795.45000000,89292.48000000,89725.76000000,781.35230000,0.0,0.0,0.0,0.0,0.0
1768939200,89725.77000000,89854.20000000,89400.00000000,89733.99000000,735.02193000,0.0,0.0,0.0,0.0,0.0
1768942800,89734.00000000,89829.11000000,89428.00000000,89476.01000000,445.56945000,0.0,0.0,0.0,0.0,0.0
1768946400,89476.01000000,89645.56000000,87900.00000000,88509.18000000,2094.09769000,0.0,0.0,0.0,0.0,0.0
1768950000,88509.18000000,88534.21000000,87895.98000000,88427.66000000,1417.16799000,0.0,0.0,0.0,0.0,0.0
1768953600,88427.66000000,88982.00000000,88250.00000000,88936.01000000,1052.93124000,0.0,0.0,0.0,0.0,0.0
1768957200,88936.01000000,89165.20000000,88850.00000000,89020.91000000,502.12138000,0.0,0.0,0.0,0.0,0.0
1768960800,89020.91000000,89381.86000000,89000.00000000,89048.57000000,884.94036000,0.0,0.0,0.0,0.0,0.0
1768964400,89048.56000000,89598.80000000,89046.00000000,89432.33000000,540.55763000,0.0,0.0,0.0,0.0,0.0
1768968000,89432.33000000,89630.00000000,89354.72000000,89448.89000000,300.28776000,0.0,0.0,0.0,0.0,0.0
1768971600,89448.89000000,90120.44000000,89437.25000000,89950.04000000,554.58380000,0.0,0.0,0.0,0.0,0.0
1768975200,89950.03000000,89950.04000000,89491.96000000,89649.62000000,369.00614000,0.0,0.0,0.0,0.0,0.0
1768978800,89649.63000000,89767.29000000,89093.28000000,89213.95000000,825.75082000,0.0,0.0,0.0,0.0,0.0
1768982400,89213.96000000,89385.40000000,89000.00000000,89197.35000000,723.12982000,0.0,0.0,0.0,0.0,0.0
1768986000,89197.36000000,89493.46000000,89080.00000000,89112.30000000,307.89975000,0.0,0.0,0.0,0.0,0.0
1768989600,89112.30000000,89395.08000000,89080.00000000,89248.99000000,328.36365000,0.0,0.0,0.0,0.0,0.0
1768993200,89248.99000000,89382.00000000,88700.00000000,88789.99000000,651.53578000,0.0,0.0,0.0,0.0,0.0
1768996800,88789.99000000,88849.39000000,88196.72000000,88736.31000000,1271.35096000,0.0,0.0,0.0,0.0,0.0
1769000400,88736.31000000,89020.32000000,88558.67000000,88672.64000000,735.83253000,0.0,0.0,0.0,0.0,0.0
1769004000,88672.64000000,89993.88000000,88611.15000000,89805.43000000,1602.75733000,0.0,0.0,0.0,0.0,0.0
1769007600,89805.43000000,90574.00000000,89759.59000000,90288.04000000,1074.26054000,0.0,0.0,0.0,0.0,0.0
1769011200,90288.04000000,90360.00000000,87590.00000000,87602.40000000,2075.92566000,0.0,0.0,0.0,0.0,0.0
1769014800,87602.39000000,88156.47000000,87263.53000000,87932.38000000,1818.07575000,0.0,0.0,0.0,0.0,0.0
1769018400,87932.37000000,88657.23000000,87585.05000000,88485.43000000,743.38561000,0.0,0.0,0.0,0.0,0.0
1769022000,88485.43000000,90450.00000000,88280.55000000,90355.56000000,1787.81485000,0.0,0.0,0.0,0.0,0.0
1769025600,90355.56000000,90377.00000000,89392.00000000,90214.01000000,1099.33527000,0.0,0.0,0.0,0.0,0.0
1769029200,90214.02000000,90339.58000000,89950.36000000,90249.18000000,428.70398000,0.0,0.0,0.0,0.0,0.0
1769032800,90249.18000000,90377.00000000,89752.38000000,89763.51000000,414.26891000,0.0,0.0,0.0,0.0,0.0
1769036400,89763.51000000,90212.89000000,89344.98000000,89454.73000000,524.68420000,0.0,0.0,0.0,0.0,0.0
1769040000,89454.73000000,90032.50000000,89454.72000000,89908.49000000,394.22125000,0.0,0.0,0.0,0.0,0.0
1769043600,89908.50000000,90198.51000000,89826.38000000,90113.19000000,341.32729000,0.0,0.0,0.0,0.0,0.0
1769047200,90113.20000000,90359.99000000,89851.03000000,89938.30000000,436.55946000,0.0,0.0,0.0,0.0,0.0
1769050800,89938.30000000,90166.67000000,89702.84000000,89899.51000000,389.70123000,0.0,0.0,0.0,0.0,0.0
1769054400,89899.51000000,90076.77000000,89826.67000000,89998.91000000,327.01022000,0.0,0.0,0.0,0.0,0.0
1769058000,89998.91000000,90075.80000000,89928.09000000,90026.30000000,201.60447000,0.0,0.0,0.0,0.0,0.0
1769061600,90026.30000000,90215.79000000,89900.00000000,90172.11000000,274.11012000,0.0,0.0,0.0,0.0,0.0
1769065200,90172.12000000,90196.99000000,89802.00000000,89818.79000000,410.94787000,0.0,0.0,0.0,0.0,0.0
1769068800,89818.79000000,89968.28000000,89760.00000000,89920.16000000,241.50947000,0.0,0.0,0.0,0.0,0.0
1769072400,89920.16000000,90113.43000000,89883.80000000,90033.02000000,235.39671000,0.0,0.0,0.0,0.0,0.0
1769076000,90033.02000000,90101.83000000,89960.00000000,90078.77000000,307.75831000,0.0,0.0,0.0,0.0,0.0
1769079600,90078.76000000,90150.00000000,89897.87000000,89941.26000000,341.24190000,0.0,0.0,0.0,0.0,0.0
1769083200,89941.26000000,90099.99000000,89873.09000000,90021.09000000,250.41912000,0.0,0.0,0.0,0.0,0.0
1769086800,90021.09000000,90340.00000000,89478.92000000,89619.81000000,800.98427000,0.0,0.0,0.0,0.0,0.0
1769090400,89619.81000000,89742.67000000,89039.78000000,89088.59000000,1132.03645000,0.0,0.0,0.0,0.0,0.0
1769094000,89088.60000000,89445.24000000,88515.37000000,89000.01000000,1328.81681000,0.0,0.0,0.0,0.0,0.0
1769097600,89000.00000000,89270.00000000,88676.95000000,89054.06000000,820.87315000,0.0,0.0,0.0,0.0,0.0
1769101200,89054.07000000,89616.04000000,89024.55000000,89550.01000000,536.51415000,0.0,0.0,0.0,0.0,0.0
1769104800,89550.00000000,89797.50000000,89301.90000000,89333.94000000,457.15553000,0.0,0.0,0.0,0.0,0.0
1769108400,89333.93000000,89924.46000000,89114.48000000,89777.90000000,489.86443000,0.0,0.0,0.0,0.0,0.0
1769112000,89777.89000000,89946.13000000,89398.87000000,89409.72000000,338.82702000,0.0,0.0,0.0,0.0,0.0
1769115600,89409.73000000,89669.21000000,89238.32000000,89268.66000000,272.77807000,0.0,0.0,0.0,0.0,0.0
1769119200,89268.66000000,89566.00000000,89140.13000000,89346.99000000,294.98276000,0.0,0.0,0.0,0.0,0.0
1769122800,89346.99000000,89583.62000000,89170.74000000,89559.67000000,200.86486000,0.0,0.0,0.0,0.0,0.0
1769126400,89559.68000000,89638.84000000,89450.48000000,89520.01000000,225.79843000,0.0,0.0,0.0,0.0,0.0
1769130000,89520.01000000,89939.39000000,89520.01000000,89939.38000000,281.57226000,0.0,0.0,0.0,0.0,0.0
1769133600,89939.39000000,89979.97000000,89655.41000000,89663.48000000,375.68609000,0.0,0.0,0.0,0.0,0.0
1769137200,89663.47000000,89924.78000000,89646.18000000,89924.78000000,261.08428000,0.0,0.0,0.0,0.0,0.0
1769140800,89924.78000000,90088.94000000,89871.73000000,89965.42000000,430.92263000,0.0,0.0,0.0,0.0,0.0
1769144400,89965.43000000,89969.02000000,89473.99000000,89616.03000000,360.88730000,0.0,0.0,0.0,0.0,0.0
1769148000,89616.04000000,89799.36000000,89400.00000000,89509.59000000,450.16637000,0.0,0.0,0.0,0.0,0.0
1769151600,89509.59000000,89686.40000000,89447.52000000,89549.45000000,487.74127000,0.0,0.0,0.0,0.0,0.0
1769155200,89549.45000000,89632.18000000,89133.35000000,89221.46000000,544.19233000,0.0,0.0,0.0,0.0,0.0
1769158800,89221.46000000,89388.71000000,88897.81000000,88977.72000000,632.36708000,0.0,0.0,0.0,0.0,0.0
1769162400,88977.72000000,89160.74000000,88860.44000000,89046.49000000,334.46792000,0.0,0.0,0.0,0.0,0.0
1769166000,89046.49000000,89355.51000000,89000.00000000,89202.48000000,481.66038000,0.0,0.0,0.0,0.0,0.0
1769169600,89202.47000000,89383.09000000,89099.20000000,89267.83000000,219.71914000,0.0,0.0,0.0,0.0,0.0
1769173200,89267.83000000,89450.18000000,89237.65000000,89350.81000000,297.76310000,0.0,0.0,0.0,0.0,0.0
1769176800,89350.80000000,89733.71000000,88663.65000000,89017.85000000,1240.76676000,0.0,0.0,0.0,0.0,0.0
1769180400,89017.85000000,89865.53000000,88578.36000000,89761.61000000,1078.68425000,0.0,0.0,0.0,0.0,0.0
1769184000,89761.61000000,90490.06000000,89489.00000000,90124.85000000,1266.72506000,0.0,0.0,0.0,0.0,0.0
1769187600,90124.86000000,91224.99000000,89978.40000000,90600.00000000,1346.59832000,0.0,0.0,0.0,0.0,0.0
1769191200,90600.00000000,91039.75000000,90449.42000000,90530.45000000,698.45416000,0.0,0.0,0.0,0.0,0.0
1769194800,90530.44000000,90534.59000000,89612.01000000,89982.79000000,1118.99851000,0.0,0.0,0.0,0.0,0.0
1769198400,89982.79000000,90156.06000000,89200.68000000,89503.68000000,917.72716000,0.0,0.0,0.0,0.0,0.0
1769202000,89503.67000000,89691.18000000,89317.00000000,89349.99000000,308.43710000,0.0,0.0,0.0,0.0,0.0
1769205600,89349.99000000,89752.45000000,89335.35000000,89624.61000000,406.19522000,0.0,0.0,0.0,0.0,0.0
1769209200,89624.60000000,89631.00000000,89472.13000000,89600.26000000,151.87407000,0.0,0.0,0.0,0.0,0.0
1769212800,89600.26000000,89625.41000000,89424.39000000,89452.83000000,130.78736000,0.0,0.0,0.0,0.0,0.0
1769216400,89452.83000000,89588.72000000,89450.58000000,89550.24000000,118.84415000,0.0,0.0,0.0,0.0,0.0
1769220000,89550.24000000,89722.57000000,89550.24000000,89702.85000000,142.98732000,0.0,0.0,0.0,0.0,0.0
1769223600,89702.85000000,89957.39000000,89670.88000000,89770.02000000,368.35777000,0.0,0.0,0.0,0.0,0.0
1769227200,89770.03000000,89853.38000000,89709.08000000,89829.35000000,167.98668000,0.0,0.0,0.0,0.0,0.0
1769230800,89829.36000000,89849.78000000,89751.21000000,89775.20000000,112.02746000,0.0,0.0,0.0,0.0,0.0
1769234400,89775.20000000,89784.88000000,89602.22000000,89649.32000000,420.23986000,0.0,0.0,0.0,0.0,0.0
1769238000,89649.33000000,89692.31000000,89572.81000000,89620.10000000,254.69309000,0.0,0.0,0.0,0.0,0.0
1769241600,89620.11000000,89686.43000000,89583.02000000,89660.88000000,190.29089000,0.0,0.0,0.0,0.0,0.0
1769245200,89660.88000000,89660.88000000,89600.00000000,89600.00000000,126.61337000,0.0,0.0,0.0,0.0,0.0
1769248800,89600.01000000,89654.79000000,89577.97000000,89626.80000000,82.58886000,0.0,0.0,0.0,0.0,0.0
1769252400,89626.79000000,89676.26000000,89595.40000000,89595.40000000,114.10267000,0.0,0.0,0.0,0.0,0.0
1769256000,89595.41000000,89595.41000000,89486.87000000,89537.82000000,179.07545000,0.0,0.0,0.0,0.0,0.0
1769259600,89537.82000000,89540.44000000,89368.21000000,89368.22000000,156.70890000,0.0,0.0,0.0,0.0,0.0
1769263200,89368.22000000,89512.05000000,89171.75000000,89450.03000000,346.65964000,0.0,0.0,0.0,0.0,0.0
1769266800,89450.03000000,89492.14000000,89263.64000000,89275.77000000,334.47117000,0.0,0.0,0.0,0.0,0.0
1769270400,89275.77000000,89369.79000000,89162.08000000,89290.01000000,235.06029000,0.0,0.0,0.0,0.0,0.0
1769274000,89290.01000000,89414.38000000,89252.93000000,89406.50000000,135.14408000,0.0,0.0,0.0,0.0,0.0
1769277600,89406.50000000,89461.40000000,89382.05000000,89395.23000000,84.40453000,0.0,0.0,0.0,0.0,0.0
1769281200,89395.22000000,89395.23000000,89276.58000000,89331.36000000,105.47816000,0.0,0.0,0.0,0.0,0.0
1769284800,89331.36000000,89399.99000000,89331.35000000,89380.01000000,46.43346000,0.0,0.0,0.0,0.0,0.0
1769288400,89380.00000000,89386.61000000,89270.00000000,89386.61000000,99.49846000,0.0,0.0,0.0,0.0,0.0
1769292000,89386.61000000,89489.84000000,89304.85000000,89430.00000000,137.03504000,0.0,0.0,0.0,0.0,0.0
1769295600,89429.99000000,89474.65000000,89215.59000000,89225.34000000,137.07871000,0.0,0.0,0.0,0.0,0.0
1769299200,89225.34000000,89315.18000000,89183.49000000,89315.18000000,121.64277000,0.0,0.0,0.0,0.0,0.0
1769302800,89315.18000000,89319.13000000,89102.58000000,89176.31000000,180.68432000,0.0,0.0,0.0,0.0,0.0
1769306400,89176.31000000,89268.36000000,89129.62000000,89139.04000000,174.65440000,0.0,0.0,0.0,0.0,0.0
1769310000,89139.04000000,89176.72000000,88838.72000000,88960.35000000,472.84604000,0.0,0.0,0.0,0.0,0.0
1769313600,88960.36000000,89090.13000000,88941.03000000,89006.96000000,349.85772000,0.0,0.0,0.0,0.0,0.0
1769317200,89006.97000000,89045.44000000,88870.45000000,88990.90000000,204.95163000,0.0,0.0,0.0,0.0,0.0
1769320800,88990.89000000,88990.90000000,88649.98000000,88831.36000000,567.42395000,0.0,0.0,0.0,0.0,0.0
1769324400,88831.36000000,88831.36000000,88635.84000000,88659.99000000,242.80483000,0.0,0.0,0.0,0.0,0.0
1769328000,88659.99000000,88760.00000000,88136.00000000,88300.01000000,461.92857000,0.0,0.0,0.0,0.0,0.0
1769331600,88300.00000000,88488.00000000,88238.50000000,88398.38000000,288.59867000,0.0,0.0,0.0,0.0,0.0
1769335200,88398.38000000,88671.27000000,88398.37000000,88659.51000000,354.58647000,0.0,0.0,0.0,0.0,0.0
1769338800,88659.52000000,88710.00000000,88536.11000000,88570.17000000,171.64836000,0.0,0.0,0.0,0.0,0.0
1769342400,88570.17000000,88800.00000000,88450.00000000,88791.99000000,329.09813000,0.0,0.0,0.0,0.0,0.0
1769346000,88791.98000000,88971.89000000,88650.98000000,88921.00000000,278.06000000,0.0,0.0,0.0,0.0,0.0
1769349600,88920.99000000,88938.94000000,88624.55000000,88710.10000000,293.57615000,0.0,0.0,0.0,0.0,0.0
1769353200,88710.10000000,88760.35000000,88340.75000000,88446.50000000,370.52290000,0.0,0.0,0.0,0.0,0.0
1769356800,88446.51000000,88448.85000000,87560.00000000,88077.26000000,1878.84709000,0.0,0.0,0.0,0.0,0.0
1769360400,88077.25000000,88108.24000000,87767.18000000,87892.17000000,467.38462000,0.0,0.0,0.0,0.0,0.0
1769364000,87892.16000000,87983.29000000,86827.10000000,87420.01000000,1893.52035000,0.0,0.0,0.0,0.0,0.0
1769367600,87420.01000000,87508.15000000,86194.85000000,86495.16000000,1925.07483000,0.0,0.0,0.0,0.0,0.0
1769371200,86495.17000000,86718.75000000,86222.02000000,86654.61000000,753.55910000,0.0,0.0,0.0,0.0,0.0
1769374800,86654.60000000,87013.79000000,86400.00000000,86568.50000000,666.32154000,0.0,0.0,0.0,0.0,0.0
1769378400,86568.51000000,86694.78000000,86217.32000000,86521.39000000,849.36578000,0.0,0.0,0.0,0.0,0.0
1769382000,86521.39000000,86791.91000000,86074.72000000,86670.36000000,1129.26197000,0.0,0.0,0.0,0.0,0.0
1769385600,86670.36000000,87167.84000000,86509.63000000,86854.86000000,788.16762000,0.0,0.0,0.0,0.0,0.0
1769389200,86854.86000000,87809.99000000,86815.37000000,87698.73000000,1118.10870000,0.0,0.0,0.0,0.0,0.0
1769392800,87698.74000000,87973.11000000,87435.18000000,87563.38000000,1015.63506000,0.0,0.0,0.0,0.0,0.0
1769396400,87563.39000000,87691.41000000,87062.76000000,87282.05000000,1083.65608000,0.0,0.0,0.0,0.0,0.0
1769400000,87282.04000000,87953.00000000,87244.27000000,87737.06000000,1109.49828000,0.0,0.0,0.0,0.0,0.0
1769403600,87737.06000000,87956.27000000,87673.12000000,87826.01000000,765.12364000,0.0,0.0,0.0,0.0,0.0
1769407200,87826.01000000,88031.73000000,87764.00000000,87937.44000000,915.62979000,0.0,0.0,0.0,0.0,0.0
1769410800,87937.45000000,88074.48000000,87701.72000000,88000.64000000,768.40988000,0.0,0.0,0.0,0.0,0.0
1769414400,88000.64000000,88424.45000000,87846.89000000,87975.39000000,790.54723000,0.0,0.0,0.0,0.0,0.0
1769418000,87975.39000000,88000.00000000,87600.69000000,87663.12000000,543.28474000,0.0,0.0,0.0,0.0,0.0
1769421600,87663.12000000,87950.00000000,87660.00000000,87897.55000000,242.48130000,0.0,0.0,0.0,0.0,0.0
1769425200,87897.55000000,87980.00000000,87765.99000000,87855.00000000,244.05793000,0.0,0.0,0.0,0.0,0.0
1769428800,87855.01000000,87971.99000000,87735.38000000,87799.45000000,288.85651000,0.0,0.0,0.0,0.0,0.0
1769432400,87799.44000000,88048.00000000,87681.40000000,87960.01000000,556.52991000,0.0,0.0,0.0,0.0,0.0
1769436000,87960.01000000,88508.41000000,87450.08000000,88178.10000000,1822.59356000,0.0,0.0,0.0,0.0,0.0
1769439600,88178.09000000,88860.00000000,87325.03000000,87641.41000000,1769.32177000,0.0,0.0,0.0,0.0,0.0
1769443200,87641.41000000,87964.60000000,87206.00000000,87606.99000000,686.77865000,0.0,0.0,0.0,0.0,0.0
1769446800,87607.00000000,87789.47000000,87035.51000000,87700.62000000,580.63374000,0.0,0.0,0.0,0.0,0.0
1769450400,87700.61000000,88403.73000000,87639.26000000,88403.72000000,550.84106000,0.0,0.0,0.0,0.0,0.0
1769454000,88403.73000000,88537.95000000,87950.00000000,88013.19000000,515.97407000,0.0,0.0,0.0,0.0,0.0
1769457600,88013.19000000,88118.00000000,87542.05000000,87629.22000000,428.95260000,0.0,0.0,0.0,0.0,0.0
1769461200,87629.23000000,88238.29000000,87573.35000000,88064.69000000,392.85938000,0.0,0.0,0.0,0.0,0.0
1769464800,88064.69000000,88270.29000000,88001.75000000,88140.01000000,324.81747000,0.0,0.0,0.0,0.0,0.0
1769468400,88140.01000000,88659.09000000,88021.86000000,88347.08000000,463.75556000,0.0,0.0,0.0,0.0,0.0
1769472000,88347.08000000,88457.30000000,88200.00000000,88353.97000000,302.20293000,0.0,0.0,0.0,0.0,0.0
1769475600,88353.97000000,88700.00000000,88194.82000000,88550.61000000,340.87375000,0.0,0.0,0.0,0.0,0.0
1769479200,88550.61000000,88858.96000000,88550.61000000,88831.60000000,479.89810000,0.0,0.0,0.0,0.0,0.0
1769482800,88831.59000000,88898.00000000,88582.57000000,88788.00000000,526.26275000,0.0,0.0,0.0,0.0,0.0
1769486400,88787.99000000,89010.00000000,88511.88000000,88579.58000000,508.81601000,0.0,0.0,0.0,0.0,0.0
1769490000,88579.58000000,88586.26000000,88399.99000000,88456.30000000,306.33125000,0.0,0.0,0.0,0.0,0.0
1769493600,88456.31000000,88522.86000000,88278.03000000,88332.67000000,277.06987000,0.0,0.0,0.0,0.0,0.0
1769497200,88332.68000000,88555.14000000,88312.60000000,88320.41000000,356.10224000,0.0,0.0,0.0,0.0,0.0
1769500800,88320.41000000,88397.85000000,88120.04000000,88170.82000000,305.95946000,0.0,0.0,0.0,0.0,0.0
1769504400,88170.83000000,88170.83000000,87868.00000000,87886.82000000,501.60080000,0.0,0.0,0.0,0.0,0.0
1769508000,87886.82000000,88055.75000000,87743.84000000,87786.53000000,315.39119000,0.0,0.0,0.0,0.0,0.0
1769511600,87786.53000000,88093.19000000,87743.52000000,87992.74000000,339.68763000,0.0,0.0,0.0,0.0,0.0
1769515200,87992.74000000,88165.24000000,87955.98000000,87986.96000000,497.99816000,0.0,0.0,0.0,0.0,0.0
1769518800,87986.96000000,88076.82000000,87799.20000000,87982.15000000,400.06912000,0.0,0.0,0.0,0.0,0.0
1769522400,87982.15000000,88474.23000000,87659.23000000,87745.02000000,762.91064000,0.0,0.0,0.0,0.0,0.0
1769526000,87745.02000000,88189.44000000,87578.67000000,88047.46000000,838.96558000,0.0,0.0,0.0,0.0,0.0
1769529600,88047.46000000,88819.89000000,88002.57000000,88641.44000000,1128.77578000,0.0,0.0,0.0,0.0,0.0
1769533200,88641.43000000,88699.45000000,87304.33000000,87546.58000000,1183.80567000,0.0,0.0,0.0,0.0,0.0
1769536800,87546.58000000,88510.15000000,87450.00000000,88285.05000000,865.62099000,0.0,0.0,0.0,0.0,0.0
1769540400,88285.05000000,88549.32000000,88049.89000000,88408.77000000,469.70931000,0.0,0.0,0.0,0.0,0.0
1769544000,88408.78000000,89497.19000000,88373.49000000,89396.16000000,1024.56489000,0.0,0.0,0.0,0.0,0.0
1769547600,89396.03000000,89523.16000000,89008.75000000,89081.46000000,689.88066000,0.0,0.0,0.0,0.0,0.0
1769551200,89081.47000000,89421.91000000,89021.61000000,89243.63000000,281.54432000,0.0,0.0,0.0,0.0,0.0
