ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1767408600,90380.60,90380.61,90339.99,90361.50,48.8159,0.0001,0.00005,0.5,0.0,1000000
1767408900,90361.50,90361.50,90321.31,90340.00,31.2909,0.0001,0.00005,0.5,0.0,1000000
1767409200,90340.01,90361.50,90288.97,90307.94,8.5750,0.0001,0.00005,0.5,0.0,1000000
1767409500,90307.94,90307.95,90234.69,90254.56,17.9616,0.0001,0.00005,0.5,0.0,1000000
1767409800,90254.56,90254.80,90203.80,90211.50,24.8702,0.0001,0.00005,0.5,0.0,1000000
1767410100,90211.50,90291.59,90211.50,90252.96,12.1819,0.0001,0.00005,0.5,0.0,1000000
1767410400,90252.95,90252.96,90216.68,90230.38,11.2122,0.0001,0.00005,0.5,0.0,1000000
1767410700,90230.38,90230.39,90200.00,90218.43,5.4991,0.0001,0.00005,0.5,0.0,1000000
1767411000,90218.42,90252.00,90201.40,90201.41,6.6711,0.0001,0.00005,0.5,0.0,1000000
1767411300,90201.41,90207.72,90200.00,90200.01,18.6157,0.0001,0.00005,0.5,0.0,1000000
1767411600,90200.01,90270.00,90200.01,90269.99,33.4864,0.0001,0.00005,0.5,0.0,1000000
1767411900,90270.00,90376.49,90258.83,90362.71,24.7782,0.0001,0.00005,0.5,0.0,1000000
1767412200,90362.71,90362.71,90334.97,90347.98,10.9572,0.0001,0.00005,0.5,0.0,1000000
1767412500,90347.99,90347.99,90305.23,90321.22,10.8941,0.0001,0.00005,0.5,0.0,1000000
1767412800,90321.23,90480.62,90321.23,90408.67,56.3672,0.0001,0.00005,0.5,0.0,1000000
1767413100,90408.68,90408.68,90304.96,90323.99,18.3123,0.0001,0.00005,0.5,0.0,1000000
