ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1728334800,63020.0,63374.0,63002.29,63373.99,399.7213,0.0,0.0,0.0,0.0,0.0
1728338400,63373.99,63374.0,62419.9,62471.08,1024.37163,0.0,0.0,0.0,0.0,0.0
1728342000,62471.08,62665.83,62128.0,62224.0,1359.66669,0.0,0.0,0.0,0.0,0.0
1728345600,62224.01,62585.06,62156.02,62552.98,795.1617,0.0,0.0,0.0,0.0,0.0
1728349200,62552.98,62737.84,62312.0,62630.01,699.78371,0.0,0.0,0.0,0.0,0.0
1728352800,62630.01,62789.65,62419.9,62785.78,790.2519,0.0,0.0,0.0,0.0,0.0
1728356400,62785.79,62820.0,62522.61,62629.8,473.99204,0.0,0.0,0.0,0.0,0.0
1728360000,62629.8,62778.04,62533.56,62694.9,567.31828,0.0,0.0,0.0,0.0,0.0
1728363600,62694.9,62723.69,62305.78,62517.35,719.31657,0.0,0.0,0.0,0.0,0.0
1728367200,62517.35,62531.52,62200.0,62509.42,580.02424,0.0,0.0,0.0,0.0,0.0
1728370800,62509.42,62509.42,62005.0,62319.99,722.21187,0.0,0.0,0.0,0.0,0.0
1728374400,62319.99,62439.32,62193.63,62409.46,824.81768,0.0,0.0,0.0,0.0,0.0
1728378000,62409.46,62590.0,62301.14,62537.38,524.50951,0.0,0.0,0.0,0.0,0.0
1728381600,62537.37,62589.86,62410.82,62519.78,406.80723,0.0,0.0,0.0,0.0,0.0
1728385200,62519.77,62670.16,62471.24,62624.01,484.82065,0.0,0.0,0.0,0.0,0.0
1728388800,62624.02,62670.0,62427.15,62440.0,463.54487,0.0,0.0,0.0,0.0,0.0
1728392400,62440.01,63058.43,62326.52,63035.27,1568.71636,0.0,0.0,0.0,0.0,0.0
1728396000,63035.27,63200.0,62157.46,62778.0,2396.82105,0.0,0.0,0.0,0.0,0.0
1728399600,62778.0,62850.24,61864.89,62288.01,2548.14024,0.0,0.0,0.0,0.0,0.0
1728403200,62288.01,62598.0,62023.42,62570.0,889.56934,0.0,0.0,0.0,0.0,0.0
1728406800,62569.99,62570.0,62071.31,62393.94,716.71801,0.0,0.0,0.0,0.0,0.0
1728410400,62393.94,62534.0,61930.34,62110.72,928.34993,0.0,0.0,0.0,0.0,0.0
1728414000,62110.71,62350.0,61860.31,62245.53,1051.14599,0.0,0.0,0.0,0.0,0.0
1728417600,62245.99,62400.02,62147.39,62400.02,411.43606,0.0,0.0,0.0,0.0,0.0
1728421200,62400.02,62565.95,62320.0,62443.74,354.90699,0.0,0.0,0.0,0.0,0.0
1728424800,62443.75,62453.14,62159.9,62175.01,390.36179,0.0,0.0,0.0,0.0,0.0
1728428400,62175.01,62281.21,62026.13,62160.49,393.4977,0.0,0.0,0.0,0.0,0.0
1728432000,62160.5,62266.0,62002.5,62154.0,696.00437,0.0,0.0,0.0,0.0,0.0
1728435600,62154.0,62494.0,62108.0,62414.55,719.19866,0.0,0.0,0.0,0.0,0.0
1728439200,62414.55,62420.01,62264.0,62264.01,298.93255,0.0,0.0,0.0,0.0,0.0
1728442800,62264.0,62460.0,62150.09,62394.07,504.43621,0.0,0.0,0.0,0.0,0.0
1728446400,62394.07,62433.37,62300.0,62347.78,438.36498,0.0,0.0,0.0,0.0,0.0
1728450000,62347.78,62542.06,62347.78,62524.09,698.96105,0.0,0.0,0.0,0.0,0.0
1728453600,62524.09,62543.75,62380.0,62430.0,411.04474,0.0,0.0,0.0,0.0,0.0
1728457200,62430.0,62430.0,62200.0,62276.78,493.56012,0.0,0.0,0.0,0.0,0.0
1728460800,62276.79,62287.07,62046.69,62149.99,599.01755,0.0,0.0,0.0,0.0,0.0
1728464400,62150.0,62275.37,62102.0,62264.02,392.9044,0.0,0.0,0.0,0.0,0.0
1728468000,62264.02,62264.02,62051.27,62150.0,428.36988,0.0,0.0,0.0,0.0,0.0
1728471600,62149.99,62231.12,62104.35,62200.0,298.13635,0.0,0.0,0.0,0.0,0.0
1728475200,62199.99,62225.99,61766.0,61980.0,1296.22422,0.0,0.0,0.0,0.0,0.0
1728478800,61980.0,62094.77,61750.0,61800.99,1341.96135,0.0,0.0,0.0,0.0,0.0
1728482400,61801.0,62028.0,61634.61,61872.99,1156.05584,0.0,0.0,0.0,0.0,0.0
1728486000,61872.99,62412.09,61780.0,62316.0,1435.35966,0.0,0.0,0.0,0.0,0.0
1728489600,62316.0,62350.0,61686.0,61814.01,1304.67493,0.0,0.0,0.0,0.0,0.0
1728493200,61814.01,61906.28,61666.98,61748.0,634.04881,0.0,0.0,0.0,0.0,0.0
1728496800,61748.0,61818.19,61150.0,61196.01,1600.85322,0.0,0.0,0.0,0.0,0.0
1728500400,61196.0,61218.0,60835.0,61031.98,1531.82306,0.0,0.0,0.0,0.0,0.0
1728504000,61031.99,61122.53,60301.0,60420.01,1843.13319,0.0,0.0,0.0,0.0,0.0
1728507600,60420.01,60958.0,60362.01,60902.01,921.66159,0.0,0.0,0.0,0.0,0.0
1728511200,60902.01,60915.66,60699.9,60798.01,448.46829,0.0,0.0,0.0,0.0,0.0
1728514800,60798.01,60829.88,60610.0,60636.02,517.96182,0.0,0.0,0.0,0.0,0.0
1728518400,60636.01,60693.5,60355.0,60437.61,1064.58671,0.0,0.0,0.0,0.0,0.0
1728522000,60437.61,60860.87,60435.73,60803.02,706.81361,0.0,0.0,0.0,0.0,0.0
1728525600,60803.01,60937.99,60708.07,60882.08,579.73713,0.0,0.0,0.0,0.0,0.0
1728529200,60882.08,60956.0,60821.06,60865.29,376.43901,0.0,0.0,0.0,0.0,0.0
1728532800,60865.29,60957.41,60814.9,60865.9,279.67137,0.0,0.0,0.0,0.0,0.0
1728536400,60865.89,61052.0,60842.09,60941.48,381.79627,0.0,0.0,0.0,0.0,0.0
1728540000,60941.48,61149.58,60892.29,61143.85,566.90796,0.0,0.0,0.0,0.0,0.0
1728543600,61143.86,61145.99,60900.0,60900.0,398.99964,0.0,0.0,0.0,0.0,0.0
