ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1769251500,89602.23,89632.57,89602.23,89626.80,18.6625,0.00001722,0.00005000,0.5000,0.000000,1000000
1769252400,89626.79,89626.80,89610.04,89610.05,22.9788,0.00001722,0.00005000,0.5000,0.000000,1000000
1769253300,89610.04,89654.85,89610.04,89633.87,36.6569,0.00001722,0.00005000,0.5000,0.000000,1000000
1769254200,89633.87,89676.26,89622.48,89654.25,32.6970,0.00001722,0.00005000,0.5000,0.000000,1000000
1769255100,89654.24,89654.25,89595.40,89595.40,21.7700,0.00001722,0.00005000,0.5000,0.000000,1000000
1769256000,89595.41,89595.41,89541.55,89541.56,39.8430,0.00001722,0.00005000,0.5000,0.000000,1000000
1769256900,89541.56,89560.39,89541.56,89549.99,24.9459,0.00001722,0.00005000,0.5000,0.000000,1000000
1769257800,89549.99,89583.40,89486.87,89535.99,69.4483,0.00001722,0.00005000,0.5000,0.000000,1000000
1769258700,89536.00,89537.82,89523.13,89537.82,44.8383,0.00001722,0.00005000,0.5000,0.000000,1000000
1769259600,89537.82,89537.82,89527.24,89535.59,24.7297,0.00001722,0.00005000,0.5000,0.000000,1000000
1769260500,89535.58,89540.44,89532.29,89532.30,53.3886,0.00001722,0.00005000,0.5000,0.000000,1000000
1769261400,89532.29,89536.77,89521.10,89536.76,20.0841,0.00001722,0.00005000,0.5000,0.000000,1000000
1769262300,89536.77,89536.77,89368.21,89368.22,58.5065,0.00001722,0.00005000,0.5000,0.000000,1000000
1769263200,89368.22,89491.35,89171.75,89473.86,191.9142,0.00001722,0.00005000,0.5000,0.000000,1000000
1769264100,89473.87,89473.87,89433.08,89472.83,40.1647,0.00001722,0.00005000,0.5000,0.000000,1000000
1769265000,89472.84,89512.05,89443.25,89500.01,50.5100,0.00001722,0.00005000,0.5000,0.000000,1000000
1769265900,89500.01,89500.01,89450.01,89450.03,64.0708,0.00001722,0.00005000,0.5000,0.000000,1000000
1769266800,89450.03,89492.14,89432.36,89470.53,152.5295,0.00001722,0.00005000,0.5000,0.000000,1000000
1769267700,89470.52,89470.53,89390.00,89394.43,108.9117,0.00001722,0.00005000,0.5000,0.000000,1000000
1769268600,89394.42,89429.75,89332.51,89347.13,38.0921,0.00001722,0.00005000,0.5000,0.000000,1000000
1769269500,89347.14,89353.40,89263.64,89275.77,34.9378,0.00001722,0.00005000,0.5000,0.000000,1000000
1769270400,89275.77,89369.79,89190.97,89247.79,120.6714,0.00001722,0.00005000,0.5000,0.000000,1000000
1769271300,89247.79,89268.62,89162.08,89260.00,44.1467,0.00001722,0.00005000,0.5000,0.000000,1000000
1769272200,89260.00,89264.00,89189.92,89219.99,26.9184,0.00001722,0.00005000,0.5000,0.000000,1000000
1769273100,89219.99,89316.37,89183.56,89290.01,43.3237,0.00001722,0.00005000,0.5000,0.000000,1000000
1769274000,89290.01,89395.08,89252.93,89371.88,44.8446,0.00001722,0.00005000,0.5000,0.000000,1000000
1769274900,89371.89,89414.38,89341.38,89406.69,24.5814,0.00001722,0.00005000,0.5000,0.000000,1000000
1769275800,89406.69,89406.69,89333.53,89333.53,43.8451,0.00001722,0.00005000,0.5000,0.000000,1000000
1769276700,89333.53,89406.51,89316.71,89406.50,21.8730,0.00001722,0.00005000,0.5000,0.000000,1000000
1769277600,89406.50,89416.00,89382.05,89415.99,24.1797,0.00001722,0.00005000,0.5000,0.000000,1000000
1769278500,89416.00,89430.00,89398.27,89426.69,21.5948,0.00001722,0.00005000,0.5000,0.000000,1000000
1769279400,89426.70,89461.40,89412.73,89412.73,25.0837,0.00001722,0.00005000,0.5000,0.000000,1000000
1769280300,89412.74,89427.31,89395.22,89395.23,13.5463,0.00001722,0.00005000,0.5000,0.000000,1000000
1769281200,89395.22,89395.23,89316.98,89316.98,13.6911,0.00001722,0.00005000,0.5000,0.000000,1000000
1769282100,89316.99,89316.99,89276.58,89296.03,23.0806,0.00001722,0.00005000,0.5000,0.000000,1000000
1769283000,89296.03,89334.99,89292.86,89334.98,43.0010,0.00001722,0.00005000,0.5000,0.000000,1000000
