ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1709874000,67069.22,67103.67,66782.22,66909.99,1004.9762,0.0,0.0,0.0,0.0,0.0
1709877600,66910.0,67590.0,66841.1,67563.6,1501.80353,0.0,0.0,0.0,0.0,0.0
1709881200,67563.6,67640.45,67153.74,67223.02,2203.91313,0.0,0.0,0.0,0.0,0.0
1709884800,67223.02,67390.0,67038.71,67208.55,1261.19908,0.0,0.0,0.0,0.0,0.0
1709888400,67208.56,67395.0,67040.76,67121.39,1933.98727,0.0,0.0,0.0,0.0,0.0
1709892000,67121.39,67396.0,67100.0,67336.66,1266.13014,0.0,0.0,0.0,0.0,0.0
1709895600,67336.66,67753.4,67258.38,67741.21,1946.23046,0.0,0.0,0.0,0.0,0.0
1709899200,67741.22,67775.04,67366.24,67455.22,1386.70365,0.0,0.0,0.0,0.0,0.0
1709902800,67455.23,67878.0,67300.0,67770.96,2251.83044,0.0,0.0,0.0,0.0,0.0
1709906400,67770.95,68600.0,67550.85,68422.0,5385.38889,0.0,0.0,0.0,0.0,0.0
1709910000,68422.0,69990.0,67150.0,67617.6,13730.756002,0.0,0.0,0.0,0.0,0.0
1709913600,67617.6,67932.99,66082.66,67810.6,10962.36027,0.0,0.0,0.0,0.0,0.0
1709917200,67810.59,68797.74,67658.25,68340.01,4747.07409,0.0,0.0,0.0,0.0,0.0
1709920800,68340.0,68799.0,68065.82,68578.01,3564.83146,0.0,0.0,0.0,0.0,0.0
1709924400,68578.01,68864.0,68116.84,68863.99,3110.63563,0.0,0.0,0.0,0.0,0.0
1709928000,68864.0,69379.0,68816.0,69071.99,4987.21606,0.0,0.0,0.0,0.0,0.0
1709931600,69071.99,69181.1,67807.58,68182.39,3535.20146,0.0,0.0,0.0,0.0,0.0
1709935200,68182.38,68428.57,67997.21,68102.06,1760.3622,0.0,0.0,0.0,0.0,0.0
1709938800,68102.07,68387.4,68040.0,68124.19,1267.05665,0.0,0.0,0.0,0.0,0.0
1709942400,68124.2,68279.0,68003.86,68100.01,1280.73695,0.0,0.0,0.0,0.0,0.0
1709946000,68100.0,68158.35,67861.1,67910.95,1057.6564,0.0,0.0,0.0,0.0,0.0
1709949600,67910.94,68210.0,67876.9,68156.02,937.27586,0.0,0.0,0.0,0.0,0.0
1709953200,68156.02,68275.74,68080.08,68247.34,700.75943,0.0,0.0,0.0,0.0,0.0
1709956800,68247.34,68370.0,68133.27,68301.11,782.48118,0.0,0.0,0.0,0.0,0.0
1709960400,68301.11,68301.11,68150.0,68244.98,664.69746,0.0,0.0,0.0,0.0,0.0
1709964000,68244.99,68520.0,68150.26,68426.01,1042.78077,0.0,0.0,0.0,0.0,0.0
1709967600,68426.01,68541.1,68280.0,68288.64,901.84018,0.0,0.0,0.0,0.0,0.0
1709971200,68288.64,68453.12,68288.63,68300.0,1063.50663,0.0,0.0,0.0,0.0,0.0
1709974800,68300.0,68365.64,68155.81,68301.09,941.5941,0.0,0.0,0.0,0.0,0.0
1709978400,68301.1,68307.1,67933.93,68177.99,1444.51054,0.0,0.0,0.0,0.0,0.0
1709982000,68177.99,68347.07,68138.0,68299.99,716.65283,0.0,0.0,0.0,0.0,0.0
1709985600,68300.0,68488.0,68200.0,68475.18,889.40612,0.0,0.0,0.0,0.0,0.0
1709989200,68475.18,68521.1,68319.99,68345.57,709.15742,0.0,0.0,0.0,0.0,0.0
1709992800,68345.56,68395.36,68100.01,68138.68,937.0857,0.0,0.0,0.0,0.0,0.0
1709996400,68138.69,68350.0,68138.68,68288.2,618.47017,0.0,0.0,0.0,0.0,0.0
1710000000,68288.19,68315.94,68000.0,68104.59,1025.13403,0.0,0.0,0.0,0.0,0.0
1710003600,68104.59,68232.04,68000.0,68153.86,820.69227,0.0,0.0,0.0,0.0,0.0
1710007200,68153.86,68323.29,68121.69,68250.01,607.71756,0.0,0.0,0.0,0.0,0.0
1710010800,68250.0,68325.0,68146.78,68193.51,626.28102,0.0,0.0,0.0,0.0,0.0
1710014400,68193.51,68350.0,68193.51,68333.24,561.34762,0.0,0.0,0.0,0.0,0.0
1710018000,68333.24,68425.7,68209.59,68376.13,561.27398,0.0,0.0,0.0,0.0,0.0
1710021600,68376.13,68411.32,68316.41,68364.99,401.52598,0.0,0.0,0.0,0.0,0.0
1710025200,68364.99,68433.17,68272.0,68313.27,580.31323,0.0,0.0,0.0,0.0,0.0
1710028800,68313.28,68449.18,68200.0,68343.12,1024.01076,0.0,0.0,0.0,0.0,0.0
1710032400,68343.11,69216.0,68314.3,68939.55,3562.63443,0.0,0.0,0.0,0.0,0.0
1710036000,68939.56,69190.0,68769.57,68822.58,1408.07978,0.0,0.0,0.0,0.0,0.0
1710039600,68822.57,69140.0,68710.0,69136.79,1149.35533,0.0,0.0,0.0,0.0,0.0
1710043200,69136.78,69659.47,69024.62,69403.81,2500.4398,0.0,0.0,0.0,0.0,0.0
1710046800,69403.82,69510.05,69192.98,69330.32,1172.14377,0.0,0.0,0.0,0.0,0.0
1710050400,69330.33,69379.25,69071.69,69325.92,793.78341,0.0,0.0,0.0,0.0,0.0
1710054000,69325.91,69439.38,69242.01,69347.16,930.64828,0.0,0.0,0.0,0.0,0.0
1710057600,69347.16,69686.94,69331.48,69635.35,1253.63481,0.0,0.0,0.0,0.0,0.0
1710061200,69635.35,69844.0,69162.0,69776.31,3085.56728,0.0,0.0,0.0,0.0,0.0
1710064800,69776.32,69887.61,69550.0,69750.08,2093.15768,0.0,0.0,0.0,0.0,0.0
1710068400,69750.08,69835.75,69359.41,69568.46,1279.82742,0.0,0.0,0.0,0.0,0.0
1710072000,69568.45,69833.33,69421.87,69777.94,2014.53386,0.0,0.0,0.0,0.0,0.0
1710075600,69777.93,69820.0,69118.0,69313.56,1985.71015,0.0,0.0,0.0,0.0,0.0
1710079200,69313.55,69468.0,68641.1,69270.0,2486.59054,0.0,0.0,0.0,0.0,0.0
1710082800,69269.99,69415.59,68965.66,69194.83,1753.7566,0.0,0.0,0.0,0.0,0.0
1710086400,69194.83,69768.58,69157.55,69426.42,1701.6972,0.0,0.0,0.0,0.0,0.0
1710090000,69426.41,69600.0,69350.0,69413.53,769.54221,0.0,0.0,0.0,0.0,0.0
1710093600,69413.53,69471.56,69186.02,69233.97,772.44505,0.0,0.0,0.0,0.0,0.0
1710097200,69233.96,69447.59,69111.89,69400.19,762.67126,0.0,0.0,0.0,0.0,0.0
1710100800,69400.19,69470.01,69241.1,69310.0,627.38238,0.0,0.0,0.0,0.0,0.0
1710104400,69310.0,69386.45,69086.77,69100.0,810.89014,0.0,0.0,0.0,0.0,0.0
1710108000,69100.0,69100.0,68094.75,68418.59,2817.74576,0.0,0.0,0.0,0.0,0.0
1710111600,68418.59,68998.71,68357.49,68955.88,1648.42045,0.0,0.0,0.0,0.0,0.0
1710115200,68955.88,68955.9,67024.96,68095.99,3708.50261,0.0,0.0,0.0,0.0,0.0
1710118800,68095.99,68376.0,67584.2,68299.17,2744.35471,0.0,0.0,0.0,0.0,0.0
1710122400,68299.17,68518.3,68255.47,68314.71,1422.53129,0.0,0.0,0.0,0.0,0.0
1710126000,68314.72,68632.32,68283.6,68604.42,1247.20906,0.0,0.0,0.0,0.0,0.0
1710129600,68604.41,68812.21,68468.95,68540.12,989.58152,0.0,0.0,0.0,0.0,0.0
1710133200,68540.12,68807.44,68501.1,68550.4,1079.87982,0.0,0.0,0.0,0.0,0.0
1710136800,68550.4,69371.81,68445.91,69319.79,1555.67402,0.0,0.0,0.0,0.0,0.0
1710140400,69319.79,71298.0,69275.61,71019.99,13723.060568,0.0,0.0,0.0,0.0,0.0
1710144000,71019.99,71658.0,71019.99,71190.0,5120.8284,0.0,0.0,0.0,0.0,0.0
1710147600,71190.0,71831.99,71150.0,71770.0,3175.887198,0.0,0.0,0.0,0.0,0.0
1710151200,71770.01,71807.96,71461.1,71504.01,2995.23432,0.0,0.0,0.0,0.0,0.0
1710154800,71504.0,72226.3,71270.09,71487.2,4731.40015,0.0,0.0,0.0,0.0,0.0
1710158400,71487.21,72167.38,71304.2,71968.27,3449.28877,0.0,0.0,0.0,0.0,0.0
1710162000,71968.26,72380.0,71336.0,71503.97,4484.708525,0.0,0.0,0.0,0.0,0.0
1710165600,71503.97,72353.54,71492.0,72170.68,3581.939,0.0,0.0,0.0,0.0,0.0
1710169200,72170.69,72661.1,72000.0,72010.0,4065.935973,0.0,0.0,0.0,0.0,0.0
1710172800,72010.01,72600.0,71795.29,72501.1,3755.89774,0.0,0.0,0.0,0.0,0.0
1710176400,72501.11,72520.0,72223.0,72481.11,2169.69878,0.0,0.0,0.0,0.0,0.0
1710180000,72481.11,72598.69,72180.0,72480.0,1980.14866,0.0,0.0,0.0,0.0,0.0
1710183600,72479.99,72800.0,71760.0,71970.0,3697.370542,0.0,0.0,0.0,0.0,0.0
1710187200,71970.0,72261.1,71836.36,72115.76,1276.43156,0.0,0.0,0.0,0.0,0.0
1710190800,72115.77,72594.13,72038.31,72517.32,1118.88133,0.0,0.0,0.0,0.0,0.0
1710194400,72517.32,72750.0,72392.57,72441.11,1838.21988,0.0,0.0,0.0,0.0,0.0
1710198000,72441.1,72444.66,72053.94,72078.1,1380.1613,0.0,0.0,0.0,0.0,0.0
1710201600,72078.1,72324.0,71985.89,71988.27,1750.00903,0.0,0.0,0.0,0.0,0.0
1710205200,71988.28,72470.41,71900.0,72433.34,1273.21859,0.0,0.0,0.0,0.0,0.0
1710208800,72433.34,72433.35,72138.64,72183.97,982.17412,0.0,0.0,0.0,0.0,0.0
1710212400,72183.97,72241.85,71400.0,71619.0,2936.01799,0.0,0.0,0.0,0.0,0.0
1710216000,71619.0,72083.63,71301.0,71809.3,2011.96529,0.0,0.0,0.0,0.0,0.0
1710219600,71809.3,72071.42,71710.0,71981.11,1004.61123,0.0,0.0,0.0,0.0,0.0
1710223200,71981.1,72272.08,71441.1,72266.47,2106.13374,0.0,0.0,0.0,0.0,0.0
1710226800,72266.48,72355.15,72021.11,72121.1,1799.89634,0.0,0.0,0.0,0.0,0.0
1710230400,72121.1,72188.46,71388.0,71677.32,2545.71796,0.0,0.0,0.0,0.0,0.0
