ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1769678400,88049.58,88078.91,88024.72,88059.46,12.5638,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769678700,88059.46,88059.46,88030.29,88033.93,18.2766,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769679000,88033.94,88033.94,87972.71,87995.77,31.3706,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769679300,87995.77,88135.29,87991.29,88120.23,54.9251,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769679600,88120.23,88120.24,87986.47,88026.96,19.1690,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769679900,88026.95,88027.87,87965.16,87965.16,22.9614,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769680200,87965.17,87965.17,87900.00,87926.49,43.2394,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769680500,87926.50,87926.50,87892.00,87892.01,50.0763,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769680800,87892.00,87892.01,87850.00,87850.01,46.9243,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769681100,87850.00,87929.00,87850.00,87920.80,35.1367,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769681400,87920.80,88004.04,87916.57,87933.54,69.7506,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769681700,87933.53,88007.12,87900.00,87900.01,46.4288,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769682000,87900.01,87984.71,87900.00,87950.90,31.8210,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769682300,87950.90,87969.21,87898.09,87956.01,49.8912,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769682600,87956.01,87956.01,87911.17,87922.39,12.3857,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769682900,87922.40,87967.43,87921.30,87950.15,24.0864,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769683200,87950.15,87962.15,87912.07,87915.58,29.9515,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769683500,87915.58,87925.00,87832.18,87846.01,92.3775,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769683800,87846.02,88046.59,87846.01,88000.80,107.2922,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769684100,88000.80,88000.81,87929.20,87946.46,29.3698,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769684400,87946.47,87980.00,87836.39,87980.00,45.1216,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769684700,87979.99,88021.90,87951.84,88019.87,26.9513,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769685000,88019.88,88066.94,88007.58,88023.31,20.6578,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769685300,88023.32,88033.27,87912.22,87946.88,41.2744,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769685600,87946.88,87988.20,87823.63,87831.22,48.2782,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769685900,87831.22,87839.27,87785.26,87787.73,75.7571,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769686200,87787.73,87889.33,87767.46,87840.01,46.7039,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769686500,87840.01,87904.86,87794.00,87847.48,75.2771,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769686800,87847.47,87861.95,87792.60,87792.60,35.0251,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769687100,87792.61,87794.80,87753.03,87753.03,26.9419,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769687400,87753.04,87827.58,87750.01,87784.62,50.8685,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769687700,87784.63,87850.63,87784.62,87846.50,34.2484,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769688000,87846.50,87934.00,87817.97,87924.81,123.4569,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769688300,87924.82,88061.39,87924.81,88051.17,85.3082,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769688600,88051.16,88053.07,88001.70,88021.99,14.5498,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769688900,88022.00,88108.01,88020.78,88020.79,35.6206,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769689200,88020.78,88024.62,87966.66,88023.78,40.9935,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769689500,88023.79,88023.79,87940.68,87940.69,65.4712,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769689800,87940.69,88019.97,87939.20,88019.97,20.6094,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769690100,88019.97,88070.06,87877.53,87877.53,27.5179,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769690400,87877.53,88001.80,87835.93,88001.77,34.6021,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769690700,88001.77,88061.71,88001.70,88008.00,25.3275,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769691000,88007.99,88015.61,88007.99,88015.61,8.4375,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769691300,88015.61,88121.29,88004.39,88121.21,34.7964,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769691600,88121.21,88150.00,88110.30,88142.88,22.9114,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769691900,88142.87,88150.00,88085.89,88093.08,25.2837,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769692200,88093.08,88133.39,88093.08,88133.39,12.4441,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769692500,88133.39,88133.39,88085.90,88085.90,12.3012,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769692800,88085.91,88128.68,88085.90,88110.59,26.2671,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769693100,88110.59,88182.29,88103.21,88167.98,22.3445,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769693400,88167.98,88167.98,88072.75,88118.09,31.0413,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769693700,88118.08,88118.09,88060.16,88060.16,14.9148,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769694000,88060.17,88103.21,88060.16,88081.96,21.1992,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769694300,88081.97,88094.92,88072.37,88072.38,23.3281,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769694600,88072.37,88084.94,87951.67,87988.29,41.4713,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769694900,87988.28,88052.88,87975.12,88052.88,29.6257,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769695200,88052.87,88075.23,87952.63,87974.39,27.1820,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769695500,87974.40,88063.19,87958.27,88063.19,32.5978,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769695800,88063.19,88063.19,87986.54,87989.55,11.8600,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769696100,87989.55,88070.68,87989.54,88018.64,37.7560,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769696400,88018.65,88055.32,88000.00,88000.00,22.0761,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769696700,88000.00,88000.01,87816.01,87827.48,36.3233,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769697000,87827.47,87947.94,87633.49,87732.03,141.3208,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769697300,87732.03,87939.30,87555.00,87815.86,175.7981,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769697600,87815.86,87877.88,87600.00,87682.65,104.0940,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769697900,87682.65,87863.63,87601.00,87787.24,73.0170,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769698200,87787.23,87793.79,87421.20,87463.66,159.3033,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769698500,87463.65,87463.66,87008.00,87014.40,244.4455,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769698800,87014.40,87039.51,86422.38,86539.99,803.1200,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769699100,86540.00,86581.90,86106.43,86118.50,368.2656,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769699400,86118.50,86141.98,85300.00,85338.76,1503.3351,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769699700,85340.58,85688.17,85224.71,85547.05,882.9796,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769700000,85547.05,85804.82,85368.42,85558.53,811.1507,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769700300,85558.52,85620.00,85400.00,85454.87,675.3034,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769700600,85454.87,85632.76,85126.19,85329.90,716.8652,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769700900,85329.90,85487.88,85100.00,85100.01,445.9389,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769701200,85100.01,85100.01,84425.00,84619.99,1031.1929,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769701500,84620.00,84759.30,84459.15,84488.00,257.5847,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769701800,84488.00,84920.66,84366.56,84813.01,363.3098,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769702100,84813.02,85150.00,84783.51,84934.02,382.9105,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769702400,84934.02,84980.00,84684.76,84687.27,370.0953,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769702700,84687.28,84816.96,84425.68,84554.42,391.6866,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769703000,84554.43,84781.10,84482.14,84769.56,453.2894,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769703300,84769.56,84925.00,84734.26,84750.93,232.6064,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769703600,84750.93,84929.00,84569.03,84595.20,119.8614,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769703900,84595.20,84678.74,84466.42,84504.71,261.9551,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769704200,84504.70,84639.99,84268.17,84475.69,470.1547,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769704500,84475.69,84584.52,84408.93,84519.52,436.6334,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769704800,84519.51,84813.60,84486.77,84621.58,262.1480,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769705100,84621.57,84954.19,84588.44,84828.71,329.4988,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769705400,84828.72,85025.24,84793.38,85008.00,250.7847,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769705700,85006.30,85392.20,85002.71,85270.00,498.0450,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769706000,85270.01,85470.01,85204.60,85204.62,328.9549,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769706300,85204.61,85241.42,85070.93,85131.38,218.8373,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769706600,85131.38,85305.76,85131.37,85236.58,85.8677,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769706900,85236.59,85599.99,85135.70,85539.13,283.0841,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769707200,85539.13,85638.30,85242.07,85266.78,285.9075,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769707500,85266.79,85282.00,85033.02,85059.53,186.3444,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769707800,85059.53,85086.60,84966.93,85086.19,136.3170,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769708100,85086.19,85141.57,84921.10,84923.60,97.8441,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769708400,84923.60,84932.64,84732.11,84880.32,203.5370,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769708700,84880.32,84915.53,84580.18,84580.19,144.8938,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769709000,84580.19,84763.62,84302.37,84302.37,230.8721,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769709300,84302.38,84385.09,84012.78,84261.66,450.2197,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769709600,84261.66,84506.43,84237.30,84489.42,162.2898,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769709900,84489.42,84557.04,84400.00,84485.08,72.2527,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769710200,84485.07,84630.55,84463.15,84523.51,69.7470,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769710500,84523.51,84554.30,84150.00,84228.43,187.4007,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769710800,84228.43,84240.00,83888.00,84025.08,416.1566,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769711100,84025.07,84079.85,83705.01,83881.48,402.5400,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769711400,83881.49,83920.00,83600.00,83871.56,300.5054,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769711700,83871.55,84108.86,83871.55,83895.89,92.3280,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769712000,83895.89,84109.33,83885.20,84024.01,98.6071,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769712300,84024.01,84035.81,83874.23,83894.06,71.6178,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769712600,83894.05,83933.94,83415.00,83568.45,290.2774,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769712900,83568.46,83744.36,83450.15,83477.02,142.0443,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769713200,83477.02,83620.23,83383.33,83568.98,239.9552,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769713500,83568.98,83659.67,83460.31,83601.93,92.1387,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769713800,83601.92,83671.34,83490.00,83664.86,105.4342,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769714100,83664.86,83949.00,83661.34,83792.89,147.9167,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769714400,83792.89,83837.58,83553.78,83553.81,89.3506,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769714700,83553.81,83801.90,83553.81,83801.90,158.0788,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769715000,83801.90,84334.97,83801.89,84092.14,347.6492,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769715300,84092.13,84214.65,84050.00,84073.61,135.3337,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769715600,84073.61,84206.63,84050.68,84166.57,73.1646,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769715900,84166.57,84241.91,84110.90,84120.51,61.0622,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769716200,84120.51,84187.81,84020.91,84100.79,141.3061,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769716500,84100.78,84220.00,84000.00,84012.11,161.2952,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769716800,84012.11,84046.42,83915.40,83937.19,86.2258,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769717100,83937.19,84109.35,83903.70,83980.94,76.3695,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769717400,83980.93,84026.00,83911.06,83918.06,52.8415,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769717700,83918.07,84211.19,83918.06,84179.99,76.6726,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769718000,84180.00,84190.11,84150.00,84161.42,47.1165,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769718300,84161.42,84178.43,84000.42,84000.42,81.4766,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769718600,84000.43,84037.89,83953.89,83963.50,42.8496,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769718900,83963.50,83970.36,83824.90,83913.25,131.1446,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769719200,83913.25,84152.87,83913.25,84100.01,144.0122,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769719500,84100.00,84237.40,84024.78,84116.74,84.0637,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769719800,84116.74,84398.36,84106.00,84207.88,133.0398,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769720100,84207.87,84286.80,84073.84,84216.91,133.2588,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769720400,84216.91,84336.00,84200.00,84333.63,48.3693,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769720700,84333.64,84453.66,84279.79,84445.71,97.6360,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769721000,84445.70,84468.56,84386.01,84427.20,103.1037,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769721300,84427.20,84427.20,84340.82,84388.85,48.5068,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769721600,84388.85,84388.86,84231.91,84249.22,50.0131,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769721900,84249.22,84388.10,84230.00,84370.58,49.3407,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769722200,84370.58,84465.62,84289.01,84352.24,74.5835,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769722500,84352.24,84473.15,84325.54,84445.70,34.0649,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769722800,84445.71,84463.32,84423.03,84448.13,27.7645,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769723100,84448.14,84706.32,84442.81,84631.35,155.3094,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769723400,84631.34,84631.34,84484.30,84573.71,53.7195,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769723700,84573.71,84573.72,84506.48,84526.57,38.2634,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769724000,84526.57,84607.98,84494.34,84607.98,40.2808,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769724300,84607.98,84615.74,84554.21,84565.59,40.5566,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769724600,84565.60,84577.60,84306.24,84345.63,59.9297,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769724900,84345.63,84436.14,84345.63,84429.55,32.2447,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769725200,84429.55,84464.59,84397.61,84440.00,30.2107,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769725500,84440.00,84460.00,84420.81,84445.29,19.4163,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769725800,84445.30,84484.00,84418.55,84418.55,27.8641,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769726100,84418.56,84418.56,84389.59,84389.60,11.3813,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769726400,84389.59,84458.90,84389.59,84458.90,24.7198,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769726700,84458.90,84458.90,84398.67,84442.00,15.3785,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769727000,84443.00,84554.30,84443.00,84554.30,9.8412,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769727300,84554.30,84580.66,84552.00,84570.05,23.3152,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769727600,84570.04,84580.66,84450.00,84469.42,40.2519,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769727900,84469.43,84548.00,84456.81,84485.72,23.8094,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769728200,84485.72,84496.28,84445.70,84487.38,17.4235,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769728500,84487.38,84560.00,84468.50,84534.30,52.0716,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769728800,84534.29,84593.20,84515.87,84593.19,27.6320,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769729100,84593.20,84673.85,84504.02,84576.00,59.4158,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769729400,84575.99,84700.00,84575.99,84697.73,88.7903,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769729700,84697.73,84737.69,84684.48,84730.62,36.9567,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769730000,84730.63,84730.63,84615.74,84687.40,173.0403,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769730300,84687.40,84729.21,84640.37,84729.21,47.7412,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769730600,84729.21,84729.21,84684.72,84712.09,27.2349,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769730900,84712.09,84718.44,84650.16,84650.16,37.6233,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769731200,84650.16,84735.75,84645.00,84726.41,22.5315,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769731500,84726.41,84726.41,84653.80,84676.10,46.7318,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769731800,84676.11,84677.00,84533.77,84542.28,40.1381,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769732100,84542.27,84557.47,84517.55,84539.78,25.8176,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769732400,84539.77,84550.00,84440.00,84440.01,45.5789,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769732700,84440.01,84458.88,84319.99,84368.44,80.4756,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769733000,84368.44,84399.30,84268.00,84350.02,64.8348,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769733300,84350.02,84430.84,84337.30,84365.90,21.6131,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769733600,84365.90,84429.75,84365.28,84403.62,40.2596,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769733900,84403.62,84519.92,84401.18,84480.02,140.8921,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769734200,84480.03,84488.30,84100.00,84195.91,158.3296,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769734500,84195.91,84264.32,84192.00,84192.00,42.9823,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769734800,84192.00,84192.01,84000.44,84083.23,58.0160,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769735100,84083.23,84185.40,84083.22,84137.20,56.1260,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769735400,84137.21,84187.31,84102.59,84143.30,28.5267,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769735700,84143.31,84191.78,83934.69,84000.01,105.8405,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769736000,84000.00,84077.81,83500.00,83836.84,261.6075,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769736300,83836.84,83931.72,83759.00,83772.92,194.7412,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769736600,83772.92,83895.33,83638.33,83749.66,193.5499,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769736900,83749.67,83772.89,82327.13,82885.07,1275.1911,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769737200,82885.06,83022.30,81118.00,82035.92,2400.8192,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769737500,82035.91,82271.83,81593.75,82018.85,680.7097,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769737800,82019.52,82514.00,82019.52,82452.20,462.9982,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769738100,82452.21,82544.30,82340.00,82468.02,362.1622,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769738400,82468.01,82535.89,82301.04,82302.77,324.8975,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769738700,82302.77,82394.10,82038.00,82038.01,298.8028,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769739000,82038.01,82200.00,81889.52,81900.53,283.6212,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769739300,81900.53,82116.60,81657.23,81785.02,397.3212,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769739600,81785.01,81833.87,81400.00,81459.71,392.6689,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769739900,81459.70,81600.00,81225.01,81465.36,384.3039,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769740200,81465.37,81658.82,81154.00,81620.24,513.1698,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769740500,81620.23,81908.97,81582.49,81865.10,438.3649,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769740800,81865.10,82117.27,81853.80,81984.95,311.0231,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769741100,81984.95,82106.67,81982.76,82016.15,304.9663,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769741400,82016.16,82065.37,81886.72,82025.20,190.8276,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769741700,82025.21,82169.30,82000.00,82164.88,124.0137,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769742000,82164.88,82227.89,82036.35,82061.77,218.9506,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769742300,82061.76,82219.67,82061.76,82171.81,222.1562,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769742600,82171.82,82418.24,82161.43,82387.37,208.4305,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769742900,82387.36,82425.28,82265.97,82380.00,104.4866,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769743200,82380.00,82390.00,82222.65,82318.27,80.5194,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769743500,82318.26,82390.83,82269.61,82355.67,71.4825,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769743800,82355.67,82460.61,82355.66,82448.64,59.4667,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769744100,82448.63,82533.40,82436.10,82533.40,89.6456,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769744400,82533.40,82533.40,82460.04,82498.04,105.5143,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769744700,82498.04,82544.30,82437.30,82506.62,84.1805,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769745000,82506.61,82637.52,82506.61,82615.98,114.8907,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769745300,82615.98,82738.89,82615.98,82676.43,110.9454,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769745600,82676.42,82831.39,82676.42,82805.26,96.5408,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769745900,82805.26,82870.79,82781.69,82852.27,77.8144,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769746200,82852.27,83034.37,82852.27,83030.61,115.5204,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769746500,83030.62,83168.09,82950.62,83168.09,174.0755,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769746800,83168.08,83332.20,83113.98,83146.26,197.3722,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769747100,83146.25,83146.26,82994.52,83043.35,129.2416,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769747400,83043.35,83160.19,83008.01,83160.19,67.5595,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769747700,83160.18,83200.00,82910.00,82910.00,115.7272,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769748000,82910.00,82961.75,82900.01,82917.47,40.8152,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769748300,82917.46,82981.87,82916.61,82971.48,50.8431,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769748600,82971.49,83000.00,82916.61,82987.16,31.4267,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769748900,82987.16,82996.06,82884.00,82938.92,50.4412,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769749200,82938.92,83025.98,82908.54,82982.58,44.3604,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769749500,82982.57,83055.22,82917.31,83009.54,37.1843,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769749800,83009.53,83017.87,82903.23,82971.99,37.8447,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769750100,82971.99,83044.63,82928.81,82971.83,33.9417,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769750400,82971.83,83093.49,82971.83,83015.57,46.9260,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769750700,83015.58,83329.36,83015.57,83259.54,168.5749,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769751000,83259.54,83311.65,83233.12,83241.63,66.7163,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769751300,83241.62,83241.63,83145.69,83148.40,53.6345,-0.00003267,0.00005000,0.5000,0.000000,1000000
1769751600,83148.40,83148.41,83107.41,83108.37,78.0643,-0.00003267,0.00005000,0.5000,0.000000,1000000
