ts,o,h,l,c,v,funding,borrow,liq,depeg,oi
1767060000,87308.23,87347.70,86986.82,87111.00,471.2882,0.00001722,0.00005000,0.5000,0.000000,1000000
1767063600,87110.99,87423.65,86845.66,87379.00,579.1919,0.00001722,0.00005000,0.5000,0.000000,1000000
1767067200,87378.99,87492.66,87294.67,87300.00,292.4901,0.00001722,0.00005000,0.5000,0.000000,1000000
1767070800,87300.01,87359.43,87157.07,87255.97,140.4521,0.00001722,0.00005000,0.5000,0.000000,1000000
1767074400,87255.98,87527.42,87241.91,87443.17,234.4251,0.00001722,0.00005000,0.5000,0.000000,1000000
1767078000,87443.17,87600.00,87369.98,87502.85,410.2241,0.00001722,0.00005000,0.5000,0.000000,1000000
1767081600,87502.85,88224.76,87502.84,87872.68,1026.6968,0.00001722,0.00005000,0.5000,0.000000,1000000
1767085200,87872.68,88046.37,87657.44,87992.70,436.1699,0.00001722,0.00005000,0.5000,0.000000,1000000
1767088800,87992.70,88179.38,87906.94,87949.51,416.3959,0.00001722,0.00005000,0.5000,0.000000,1000000
1767092400,87949.52,88026.36,87735.09,87903.89,588.9877,0.00001722,0.00005000,0.5000,0.000000,1000000
1767096000,87903.89,88090.79,87901.70,88023.54,497.1554,0.00001722,0.00005000,0.5000,0.000000,1000000
1767099600,88023.53,88136.00,87918.60,88110.02,448.1572,0.00001722,0.00005000,0.5000,0.000000,1000000
1767103200,88110.02,89010.12,87834.01,88875.83,1626.1816,0.00001722,0.00005000,0.5000,0.000000,1000000
1767106800,88875.82,89159.52,88204.14,89016.35,1310.9515,0.00001722,0.00005000,0.5000,0.000000,1000000
1767110400,89016.36,89400.00,88577.42,88742.63,1418.9593,0.00001722,0.00005000,0.5000,0.000000,1000000
1767114000,88742.63,88900.72,88129.91,88371.34,713.6034,0.00001722,0.00005000,0.5000,0.000000,1000000
1767117600,88371.34,88493.62,88132.59,88304.00,434.3476,0.00001722,0.00005000,0.5000,0.000000,1000000
1767121200,88304.01,88422.22,87960.20,88226.16,345.4751,0.00001722,0.00005000,0.5000,0.000000,1000000
1767124800,88226.15,88226.15,87886.46,87947.15,439.9502,0.00001722,0.00005000,0.5000,0.000000,1000000
1767128400,87947.15,88330.13,87891.15,88287.27,253.1843,0.00001722,0.00005000,0.5000,0.000000,1000000
1767132000,88287.28,88470.00,88287.28,88430.19,280.8660,0.00001722,0.00005000,0.5000,0.000000,1000000
1767135600,88430.18,88573.65,88371.33,88485.49,270.6665,0.00001722,0.00005000,0.5000,0.000000,1000000
1767139200,88485.50,88485.50,88251.93,88255.54,243.9475,0.00001722,0.00005000,0.5000,0.000000,1000000
1767142800,88255.54,88784.00,88172.15,88649.33,355.7574,0.00001722,0.00005000,0.5000,0.000000,1000000
1767146400,88649.32,88742.00,88521.84,88673.60,258.2340,0.00001722,0.00005000,0.5000,0.000000,1000000
1767150000,88673.61,88819.80,88379.09,88453.04,274.0418,0.00001722,0.00005000,0.5000,0.000000,1000000
1767153600,88453.04,88549.50,88325.06,88325.06,158.1748,0.00001722,0.00005000,0.5000,0.000000,1000000
1767157200,88325.07,88526.06,88325.07,88463.09,296.5716,0.00001722,0.00005000,0.5000,0.000000,1000000
1767160800,88463.10,88561.69,88463.09,88512.92,212.6854,0.00001722,0.00005000,0.5000,0.000000,1000000
1767164400,88512.93,88638.76,88431.08,88613.12,304.9800,0.00001722,0.00005000,0.5000,0.000000,1000000
1767168000,88613.11,88733.33,88393.52,88434.65,277.7678,0.00001722,0.00005000,0.5000,0.000000,1000000
1767171600,88434.66,88715.27,88434.65,88660.10,315.8333,0.00001722,0.00005000,0.5000,0.000000,1000000
1767175200,88660.10,88897.99,88660.09,88847.26,482.8271,0.00001722,0.00005000,0.5000,0.000000,1000000
1767178800,88847.27,89046.60,88802.97,89011.52,598.2392,0.00001722,0.00005000,0.5000,0.000000,1000000
1767182400,89011.51,89044.74,88677.32,88775.96,545.9639,0.00001722,0.00005000,0.5000,0.000000,1000000
1767186000,88775.96,89045.98,88741.54,88991.88,300.7394,0.00001722,0.00005000,0.5000,0.000000,1000000
1767189600,88991.88,89200.00,88278.35,88479.99,1133.7604,0.00001722,0.00005000,0.5000,0.000000,1000000
1767193200,88479.99,88487.68,87766.59,87953.97,1281.3924,0.00001722,0.00005000,0.5000,0.000000,1000000
1767196800,87953.97,88053.49,87400.41,87656.98,1249.2896,0.00001722,0.00005000,0.5000,0.000000,1000000
1767200400,87656.99,87741.99,87489.59,87620.82,629.7767,0.00001722,0.00005000,0.5000,0.000000,1000000
1767204000,87620.82,87980.00,87574.12,87684.07,434.8883,0.00001722,0.00005000,0.5000,0.000000,1000000
1767207600,87684.08,87870.02,87516.70,87541.85,622.1886,0.00001722,0.00005000,0.5000,0.000000,1000000
1767211200,87541.85,87712.13,87250.00,87662.01,770.3274,0.00001722,0.00005000,0.5000,0.000000,1000000
1767214800,87662.01,87879.04,87662.01,87799.97,383.8555,0.00001722,0.00005000,0.5000,0.000000,1000000
1767218400,87799.97,87879.04,87656.19,87728.29,236.1870,0.00001722,0.00005000,0.5000,0.000000,1000000
1767222000,87728.30,87728.30,87619.67,87648.22,191.1912,0.00001722,0.00005000,0.5000,0.000000,1000000
1767225600,87648.21,87849.26,87632.74,87809.23,233.6604,0.00001722,0.00005000,0.5000,0.000000,1000000
1767229200,87809.24,88050.00,87809.23,87960.00,241.4416,0.00001722,0.00005000,0.5000,0.000000,1000000
1767232800,87960.01,88088.10,87895.37,87914.00,209.5586,0.00001722,0.00005000,0.5000,0.000000,1000000
1767236400,87914.00,88015.70,87832.09,87846.02,149.0835,0.00001722,0.00005000,0.5000,0.000000,1000000
1767240000,87846.01,87854.81,87550.43,87590.40,476.1790,0.00001722,0.00005000,0.5000,0.000000,1000000
1767243600,87590.41,87749.34,87590.40,87704.39,283.1744,0.00001722,0.00005000,0.5000,0.000000,1000000
1767247200,87704.39,87704.39,87636.29,87658.00,123.8966,0.00001722,0.00005000,0.5000,0.000000,1000000
1767250800,87658.01,87673.01,87596.00,87631.88,225.2749,0.00001722,0.00005000,0.5000,0.000000,1000000
